date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2020-12-01",98.95314,98.46734,99.22733,0.04635,0.00232,8640.0,0,,
"2020-12-02",98.77907,98.43733,98.98733,0.02434,0.00168,8640.0,0,,
"2020-12-03",98.54187,98.41734,98.67734,0.00366,0.00065,8640.0,0,,
"2020-12-04",98.95015,98.65733,99.11733,0.01282,0.00127,7899.0,0,,
"2020-12-05",98.51953,97.98734,98.90733,0.08859,0.00320,8640.0,0,,
"2020-12-06",98.54932,98.00733,99.07733,0.13929,0.00402,8640.0,0,,
"2020-12-07",98.89979,98.57733,99.06734,0.01952,0.00150,8640.0,0,,
"2020-12-08",98.27064,97.69733,98.62733,0.07472,0.00294,8640.0,0,,
"2020-12-09",98.05354,97.58733,98.55733,0.11885,0.00371,8640.0,0,,
"2020-12-10",97.90313,97.26734,98.39734,0.15102,0.00418,8640.0,0,,
"2020-12-11",97.52370,97.31734,97.64734,0.00769,0.00094,8640.0,0,,
"2020-12-12",97.83504,97.39734,98.16734,0.07087,0.00286,8640.0,0,,
"2020-12-13",97.58414,97.40733,97.96734,0.02227,0.00162,8467.0,0,,
"2020-12-14",97.96877,97.45734,98.35734,0.08181,0.00308,8640.0,0,,
"2020-12-15",97.85004,97.49734,98.30733,0.07760,0.00300,8640.0,0,,
"2020-12-16",97.57875,96.40734,98.02734,0.19145,0.00471,8640.0,0,,
"2020-12-17",96.73977,96.15734,97.51733,0.15479,0.00423,8640.0,0,,
"2020-12-18",98.01283,97.51733,98.23733,0.03360,0.00197,8640.0,0,,
"2020-12-19",97.86678,97.45734,98.15733,0.05057,0.00242,8640.0,0,,
"2020-12-20",97.74077,97.38734,98.09734,0.04265,0.00222,8640.0,0,,
"2020-12-21",97.21152,96.05734,97.91734,0.26116,0.00550,8640.0,0,,
"2020-12-22",97.57311,96.05734,98.58733,0.44463,0.00760,7690.0,0,,
"2020-12-23",98.93973,98.58733,99.10734,0.01910,0.00149,8640.0,0,,
"2020-12-24",98.44702,97.94733,98.76733,0.05626,0.00255,8640.0,0,,
"2020-12-25",97.44891,96.64734,97.95734,0.13623,0.00397,8640.0,0,,
"2020-12-26",96.98628,96.52734,97.72733,0.14287,0.00407,8640.0,0,,
"2020-12-27",97.70709,97.46734,97.83733,0.01142,0.00115,8640.0,0,,
"2020-12-28",97.68015,97.53734,97.79733,0.00284,0.00057,8640.0,0,,
"2020-12-29",98.18619,97.72733,98.48733,0.04378,0.00225,8640.0,0,,
"2020-12-30",97.79447,96.96734,98.35734,0.20411,0.00486,8640.0,0,,
"2020-12-31",97.29376,96.87734,97.86733,0.10642,0.00351,8640.0,0,,
