date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-04-01",95.42869,94.56968,95.87998,0.17545,0.00451,8640.0,0,102.79125,0
"2021-04-02",94.11128,93.81952,94.59970,0.04505,0.00228,8640.0,0,101.11449,0
"2021-04-03",94.65496,94.25962,94.87976,0.03169,0.00192,8640.0,0,101.64818,0
"2021-04-04",94.46500,94.14959,94.67971,0.01720,0.00141,8640.0,0,101.44671,0
"2021-04-05",93.73398,93.44944,94.15960,0.04733,0.00234,8640.0,0,100.66409,0
"2021-04-06",94.25231,93.79951,94.44966,0.03062,0.00188,8640.0,0,101.35121,0
"2021-04-07",94.33109,94.05957,94.51968,0.01505,0.00132,8640.0,0,101.40261,0
"2021-04-08",93.69589,93.13937,94.12959,0.10558,0.00350,8640.0,0,100.71265,0
"2021-04-09",93.55720,93.20939,93.97955,0.05777,0.00259,8640.0,0,100.60336,0
"2021-04-10",93.96058,93.43943,94.15960,0.04759,0.00235,8640.0,0,101.03168,0
"2021-04-11",93.47295,93.34942,93.68949,0.00263,0.00055,8640.0,0,100.50361,0
"2021-04-12",93.80866,93.15937,94.03957,0.03025,0.00187,8640.0,0,101.04281,0
"2021-04-13",93.61584,91.72905,95.00978,1.74070,0.01420,8631.0,0,100.99623,0
"2021-04-14",95.43229,94.99978,95.68993,0.04017,0.00216,8640.0,0,102.91675,0
"2021-04-15",95.47016,95.25984,95.62992,0.01304,0.00123,8640.0,0,102.84212,0
"2021-04-16",95.24310,95.15982,95.31985,0.00131,0.00040,8258.0,0,102.51486,0
"2021-04-17",95.08502,94.71972,95.25984,0.02196,0.00159,8640.0,0,102.28807,0
"2021-04-18",94.51076,94.11959,94.94977,0.05000,0.00241,8640.0,0,101.71471,0
"2021-04-19",95.10755,94.90976,95.22983,0.00514,0.00078,8443.0,0,102.52235,0
"2021-04-20",95.13485,95.04979,95.23984,0.00364,0.00067,8026.0,0,102.58248,0
"2021-04-21",95.02784,94.43966,95.30985,0.05816,0.00259,8640.0,0,102.33500,0
"2021-04-22",94.16658,93.68949,94.47967,0.05140,0.00244,8640.0,0,101.23747,0
"2021-04-23",94.13044,93.67948,94.63971,0.10002,0.00340,8640.0,0,101.33925,0
"2021-04-24",94.79512,94.44966,94.96977,0.02115,0.00156,8639.0,0,102.10151,0
"2021-04-25",94.26661,93.86953,94.48967,0.02696,0.00177,8640.0,0,101.51682,0
"2021-04-26",93.65968,93.50945,93.91954,0.01760,0.00143,8640.0,0,100.78541,0
"2021-04-27",94.04474,93.63948,94.32963,0.04889,0.00238,8640.0,0,101.03513,0
"2021-04-28",94.41065,94.12959,94.54968,0.01500,0.00132,8640.0,0,101.36314,0
"2021-04-29",94.75150,94.16960,94.95978,0.03291,0.00195,8640.0,0,101.81462,0
"2021-04-30",94.97385,93.93954,95.29985,0.14720,0.00413,8640.0,0,102.02705,0
