date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2022-02-01",98.18019,97.96347,98.45355,0.01744,0.00142,8640.0,0,102.43857,0
"2022-02-02",98.02421,97.67342,98.23352,0.02508,0.00170,8640.0,0,102.23871,0
"2022-02-03",97.59316,96.93330,97.92346,0.09095,0.00324,8640.0,0,101.76853,0
"2022-02-04",97.60606,96.96330,98.21351,0.16604,0.00438,8640.0,0,101.86281,0
"2022-02-05",98.73813,98.21351,99.00365,0.03436,0.00199,8640.0,0,103.15947,0
"2022-02-06",98.59349,98.25352,98.77361,0.02507,0.00174,8253.0,0,102.96496,0
"2022-02-07",98.16777,97.78344,98.38354,0.03707,0.00207,8640.0,0,102.47058,0
"2022-02-08",98.02233,97.84344,98.27352,0.01584,0.00135,8640.0,0,102.31884,0
"2022-02-09",97.59404,97.12333,97.92346,0.06500,0.00283,8114.0,0,101.82595,0
"2022-02-10",97.51315,97.33336,97.72343,0.01056,0.00111,8640.0,0,101.70049,0
"2022-02-11",97.38110,97.10332,97.56340,0.01917,0.00149,8640.0,0,101.54015,0
"2022-02-12",97.67894,97.23335,98.03348,0.06579,0.00276,8640.0,0,101.83790,0
"2022-02-13",98.05749,97.87346,98.17350,0.00668,0.00088,8640.0,0,102.38839,0
"2022-02-14",98.28679,97.98348,98.55357,0.02165,0.00158,8640.0,0,102.63816,0
"2022-02-15",98.83118,98.49356,99.16368,0.02557,0.00176,8247.0,0,103.13773,0
"2022-02-16",98.71000,98.33353,98.88363,0.02821,0.00181,8640.0,0,102.90549,0
"2022-02-17",97.69239,96.44322,98.37354,0.32690,0.00615,8640.0,0,101.77004,0
"2022-02-18",97.57146,96.25318,98.19351,0.38295,0.00666,8640.0,0,101.82056,0
"2022-02-19",98.41007,98.18351,98.63358,0.02327,0.00164,8640.0,0,102.77602,0
"2022-02-20",98.63320,98.21351,98.86363,0.03373,0.00198,8640.0,0,102.95223,0
"2022-02-21",98.27506,98.02348,98.45355,0.01499,0.00132,8640.0,0,102.47449,0
"2022-02-22",97.99526,97.81344,98.22351,0.00799,0.00096,8640.0,0,102.13317,0
"2022-02-23",98.07479,97.84344,98.25352,0.00963,0.00106,8640.0,0,102.18925,0
"2022-02-24",98.05941,97.63341,98.41355,0.02856,0.00182,8640.0,0,102.27069,0
"2022-02-25",98.12312,97.48339,98.75361,0.19552,0.00476,8640.0,0,102.31137,0
"2022-02-26",98.85499,98.64359,98.97365,0.00606,0.00084,8640.0,0,103.20983,0
"2022-02-27",98.31007,98.00348,98.76361,0.03757,0.00209,8640.0,0,102.60304,0
"2022-02-28",98.16717,97.93346,98.37354,0.01481,0.00131,8640.0,0,102.42560,0
