date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-12-01",98.78019,98.41889,99.03895,0.01502,0.00132,8640.0,0,100.79009,0
"2019-12-02",99.55838,99.03895,99.96905,0.06941,0.00304,7514.0,0,101.66710,0
"2019-12-03",99.71005,99.29898,99.97905,0.04807,0.00236,8640.0,0,101.83371,0
"2019-12-04",99.34673,99.24898,99.54900,0.00532,0.00100,5373.0,1,101.46324,1
"2019-12-05",99.98248,99.86221,100.16230,0.00963,0.00164,3559.0,1,102.03496,1
"2019-12-06",99.94272,99.55210,100.15230,0.00951,0.00105,8640.0,0,102.01899,0
"2019-12-07",100.20339,99.98224,100.39237,0.00845,0.00099,8640.0,0,102.27348,0
"2019-12-08",100.09809,99.72216,100.30234,0.03081,0.00189,8640.0,0,102.15565,0
"2019-12-09",99.46720,99.18199,99.81219,0.02993,0.00186,8640.0,0,101.48145,0
"2019-12-10",99.65699,99.25201,100.42238,0.14643,0.00412,8640.0,0,101.68906,0
"2019-12-11",100.93762,100.42238,101.25265,0.04850,0.00237,8640.0,0,103.08567,0
"2019-12-12",100.85939,100.42238,101.14262,0.04420,0.00226,8640.0,0,103.00421,0
"2019-12-13",99.71544,98.91190,100.44239,0.21151,0.00495,8640.0,0,101.80500,0
"2019-12-14",98.98602,98.83189,99.22201,0.01049,0.00110,8640.0,0,101.05080,0
"2019-12-15",99.56816,99.22201,99.89222,0.03664,0.00206,8640.0,0,101.62243,0
"2019-12-16",99.55891,99.13197,99.77218,0.03727,0.00208,8640.0,0,101.56166,0
"2019-12-17",99.46176,98.99193,100.04227,0.10246,0.00348,8473.0,0,101.53103,0
"2019-12-18",100.42853,100.04227,100.76250,0.04090,0.00218,8640.0,0,102.57508,0
"2019-12-19",100.81766,100.63245,101.02258,0.00991,0.00107,8640.0,0,102.97505,0
"2019-12-20",100.91188,100.70247,101.15262,0.01055,0.00110,8640.0,0,103.05463,0
"2019-12-21",100.73284,100.49241,100.90254,0.01323,0.00124,8633.0,0,102.83485,0
"2019-12-22",99.97521,99.16198,100.56243,0.19695,0.00477,8640.0,0,102.06113,0
"2019-12-23",99.20498,99.07196,99.33204,0.00578,0.00082,8640.0,0,101.26242,0
"2019-12-24",99.47798,99.31203,99.74217,0.01219,0.00121,8277.0,0,101.52321,0
"2019-12-25",99.71941,99.54211,99.97224,0.01335,0.00124,8640.0,0,101.76095,0
"2019-12-26",99.96576,99.75217,100.20231,0.01342,0.00125,8640.0,0,102.01284,0
"2019-12-27",100.14641,99.98224,100.34236,0.00757,0.00094,8640.0,0,102.19010,0
"2019-12-28",99.84950,99.53210,100.06227,0.02732,0.00178,8640.0,0,101.87477,0
"2019-12-29",99.16610,98.52178,99.54211,0.09084,0.00324,8640.0,0,101.15266,0
"2019-12-30",99.23907,98.53179,99.64214,0.10201,0.00344,8640.0,0,101.28624,0
"2019-12-31",99.80669,99.52210,100.11229,0.01866,0.00147,8640.0,0,101.90475,0
