date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2017-05-01",95.64369,95.60233,95.67252,0.00024,0.00166,88.0,1,100.65933,1
"2017-05-02",,,,-0.00000,,0.0,1,,1
"2017-05-03",96.89042,96.83573,96.94603,0.00109,0.00064,2695.0,1,101.78579,1
"2017-05-04",97.01102,96.86581,97.16664,0.00528,0.00078,8640.0,0,101.95073,0
"2017-05-05",96.87173,96.56497,96.98614,0.01246,0.00120,8640.0,0,101.75135,0
"2017-05-06",96.48208,96.29423,96.57500,0.00549,0.00080,8640.0,0,101.27441,0
"2017-05-07",96.48501,96.19395,96.69533,0.01577,0.00135,8640.0,0,101.24015,0
"2017-05-08",96.49144,96.20398,96.65523,0.01046,0.00110,8640.0,0,101.21863,0
"2017-05-09",96.51335,96.22404,96.65523,0.01304,0.00123,8640.0,0,101.24574,0
"2017-05-10",96.25905,96.13378,96.41456,0.00358,0.00064,8631.0,0,100.97469,0
"2017-05-11",96.55709,96.18393,96.76553,0.01166,0.00116,8640.0,0,101.37580,0
"2017-05-12",96.80288,96.65523,96.92597,0.00639,0.00086,8640.0,0,101.65206,0
"2017-05-13",96.63967,96.20398,96.77556,0.02448,0.00168,8640.0,0,101.46084,0
"2017-05-14",96.08593,95.87307,96.26415,0.01472,0.00131,8640.0,0,100.81598,0
"2017-05-15",96.06115,95.80287,96.23406,0.00979,0.00106,8640.0,0,100.72121,0
"2017-05-16",95.66372,95.24134,95.96332,0.03917,0.00213,8640.0,0,100.35235,0
"2017-05-17",94.98297,94.60963,95.40178,0.05707,0.00257,8640.0,0,99.66358,0
"2017-05-18",95.95603,95.16112,96.29423,0.07204,0.00291,8517.0,0,100.76180,0
"2017-05-19",96.24675,95.70260,96.54492,0.02492,0.00170,8640.0,0,101.08005,0
"2017-05-20",96.14852,95.77279,96.56497,0.06143,0.00267,8640.0,0,101.01480,0
"2017-05-21",97.02192,96.52486,97.33712,0.04710,0.00233,8640.0,0,101.97053,0
"2017-05-22",96.92277,96.41456,97.14659,0.03516,0.00202,8640.0,0,101.80508,0
"2017-05-23",96.45053,96.20398,96.60509,0.01121,0.00114,8640.0,0,101.31937,0
"2017-05-24",96.06608,95.74271,96.33434,0.02996,0.00186,8623.0,0,100.93989,0
"2017-05-25",95.57002,95.18118,95.78282,0.03457,0.00200,8640.0,0,100.36300,0
"2017-05-26",95.77107,95.00069,96.11373,0.08226,0.00309,8640.0,0,100.47172,0
"2017-05-27",96.24323,96.05356,96.64520,0.01347,0.00125,8640.0,0,100.99977,0
"2017-05-28",96.61202,96.25412,96.79562,0.01909,0.00149,8640.0,0,101.40247,0
"2017-05-29",96.75527,96.55494,96.95606,0.01351,0.00125,8640.0,0,101.53800,0
"2017-05-30",96.92924,96.69533,97.12653,0.01386,0.00127,8616.0,0,101.72955,0
"2017-05-31",96.88586,96.70536,97.30703,0.01096,0.00115,8269.0,0,101.69793,0
