date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2018-05-01",82.62992,82.24878,82.79943,0.01425,0.00131,8308.0,0,100.59077,0
"2018-05-02",83.03081,82.73936,83.20993,0.01202,0.00118,8640.0,0,101.23213,0
"2018-05-03",83.09411,82.82947,83.52030,0.03674,0.00206,8640.0,0,101.30639,0
"2018-05-04",83.91399,83.49027,84.14106,0.02744,0.00178,8640.0,0,102.02679,0
"2018-05-05",83.89280,83.80064,84.01090,0.00264,0.00055,8640.0,0,101.75125,0
"2018-05-06",83.90803,83.75058,84.01090,0.00450,0.00072,8640.0,0,101.71406,0
"2018-05-07",83.67879,83.31005,83.88074,0.02824,0.00181,8640.0,0,101.37018,0
"2018-05-08",83.43617,83.28001,83.62042,0.01263,0.00121,8640.0,0,100.99088,0
"2018-05-09",83.43763,83.19992,83.56035,0.00931,0.00104,8640.0,0,101.10266,0
"2018-05-10",83.02024,82.50909,83.35010,0.06103,0.00266,8640.0,0,100.51871,0
"2018-05-11",82.70226,82.49908,82.93960,0.01457,0.00130,8640.0,0,100.31684,0
"2018-05-12",83.06915,82.55915,83.32006,0.03687,0.00207,8640.0,0,100.96594,0
"2018-05-13",83.29037,83.05975,83.41017,0.00600,0.00086,8211.0,0,101.16510,0
"2018-05-14",83.42600,83.19992,83.54032,0.00565,0.00081,8640.0,0,101.28080,0
"2018-05-15",83.60618,83.34008,83.76059,0.01539,0.00133,8640.0,0,101.56293,0
"2018-05-16",83.38487,83.15987,83.52030,0.00780,0.00095,8640.0,0,100.96688,0
"2018-05-17",82.98162,82.52911,83.21994,0.03867,0.00212,8640.0,0,100.35408,0
"2018-05-18",82.96361,82.50909,83.17990,0.05226,0.00246,8640.0,0,100.53972,0
"2018-05-19",83.41130,83.07977,83.80064,0.04795,0.00236,8640.0,0,101.54842,0
"2018-05-20",83.86909,83.62042,84.03092,0.01301,0.00123,8640.0,0,102.21602,0
"2018-05-21",83.35126,83.08978,83.68050,0.02240,0.00161,8640.0,0,101.21982,0
"2018-05-22",83.12698,82.87953,83.27000,0.00879,0.00101,8640.0,0,100.63316,0
"2018-05-23",83.20407,82.87953,83.36011,0.01082,0.00112,8640.0,0,100.79532,0
"2018-05-24",83.42064,83.07977,83.62042,0.01980,0.00151,8640.0,0,100.93520,0
"2018-05-25",83.45782,83.20993,83.55034,0.00801,0.00096,8640.0,0,100.90288,0
"2018-05-26",83.06818,82.67929,83.28001,0.02509,0.00174,8277.0,0,100.35800,0
"2018-05-27",82.81582,82.61922,83.09980,0.01884,0.00148,8640.0,0,100.06905,0
"2018-05-28",83.24570,82.80945,83.48025,0.03259,0.00194,8640.0,0,100.84810,0
"2018-05-29",83.08159,82.88955,83.33007,0.01139,0.00118,8225.0,0,100.76820,0
"2018-05-30",83.03774,82.78942,83.14985,0.00936,0.00104,8639.0,0,100.56218,0
"2018-05-31",82.93743,82.73936,83.06976,0.00678,0.00089,8596.0,0,100.27353,0
