date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-10-01",99.60136,99.44952,99.76957,0.00624,0.00085,8640.0,0,101.08462,0
"2019-10-02",99.66181,99.48953,99.88959,0.00940,0.00105,8588.0,0,101.14472,0
"2019-10-03",99.86043,99.67956,100.04961,0.00842,0.00099,8640.0,0,101.34631,0
"2019-10-04",99.94544,99.75956,100.09962,0.00904,0.00102,8640.0,0,101.43598,0
"2019-10-05",99.83515,99.63955,99.98960,0.00988,0.00107,8640.0,0,101.32440,0
"2019-10-06",99.81863,99.65955,100.02961,0.00955,0.00105,8640.0,0,101.30316,0
"2019-10-07",99.86867,99.67956,100.07961,0.01133,0.00114,8640.0,0,101.35148,0
"2019-10-08",99.83235,99.67956,99.99960,0.00652,0.00087,8640.0,0,101.31229,0
"2019-10-09",99.78240,99.59954,99.94959,0.00838,0.00098,8640.0,0,101.26594,0
"2019-10-10",99.69475,99.54953,99.82957,0.00775,0.00095,8640.0,0,101.18773,0
"2019-10-11",99.63439,99.49953,99.74957,0.00415,0.00069,8640.0,0,101.12735,0
"2019-10-12",99.73882,99.63955,99.86958,0.00364,0.00065,8640.0,0,101.22973,0
"2019-10-13",99.83472,99.66955,99.99960,0.00740,0.00093,8640.0,0,101.32933,0
"2019-10-14",99.88702,99.72956,100.00960,0.00393,0.00067,8640.0,0,101.38113,0
"2019-10-15",99.93526,99.78957,100.09962,0.00666,0.00088,8640.0,0,101.43296,0
"2019-10-16",99.91426,99.77957,100.06961,0.00483,0.00075,8640.0,0,101.40964,0
"2019-10-17",99.89181,99.70956,100.02961,0.00663,0.00088,8528.0,0,101.38830,0
"2019-10-18",99.83360,99.65955,99.95960,0.00790,0.00096,8640.0,0,101.33246,0
"2019-10-19",99.87432,99.75956,100.00960,0.00349,0.00064,8640.0,0,101.36282,0
"2019-10-20",99.97853,99.84958,100.08961,0.00535,0.00080,8278.0,0,101.47378,0
"2019-10-21",99.90372,99.74957,100.02961,0.00749,0.00093,8635.0,0,101.40090,0
"2019-10-22",99.83196,99.63955,99.98960,0.00924,0.00103,8640.0,0,101.33424,0
"2019-10-23",99.73989,99.60955,99.94959,0.00760,0.00094,8640.0,0,101.23695,0
"2019-10-24",99.77727,99.61954,99.96960,0.00665,0.00088,8640.0,0,101.26780,0
"2019-10-25",99.88359,99.71956,100.05961,0.00783,0.00095,8640.0,0,101.37271,0
"2019-10-26",99.90873,99.75956,100.05961,0.00697,0.00090,8640.0,0,101.40352,0
"2019-10-27",99.89009,99.74957,100.09962,0.01069,0.00114,8253.0,0,101.38930,0
"2019-10-28",99.86245,99.70956,100.03961,0.00728,0.00092,8640.0,0,101.35111,0
"2019-10-29",99.77951,99.59954,99.95960,0.01283,0.00122,8590.0,0,101.27783,0
"2019-10-30",99.73413,99.58954,99.94959,0.00828,0.00098,8640.0,0,101.23484,0
"2019-10-31",99.78726,99.66955,99.98960,0.00743,0.00093,8640.0,0,101.28732,0
