date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2014-12-20",95.84263,95.70656,95.96255,0.00443,0.00072,8636.0,0,,1
"2014-12-21",95.31024,94.76160,95.72056,0.09697,0.00335,8639.0,0,,1
"2014-12-22",94.64421,94.47360,94.76759,0.00806,0.00097,8636.0,0,,1
"2014-12-23",94.34301,94.14862,94.55560,0.01540,0.00134,8636.0,0,,1
"2014-12-24",94.21364,93.69363,94.53661,0.07463,0.00294,8636.0,0,,1
"2014-12-25",94.00926,93.56063,94.71560,0.12865,0.00386,8636.0,0,,1
"2014-12-26",95.05503,94.71460,95.39057,0.02606,0.00174,8637.0,0,,1
"2014-12-27",95.10772,94.81160,95.43957,0.04252,0.00222,8636.0,0,,1
"2014-12-28",95.33589,95.10559,95.82156,0.04073,0.00218,8547.0,0,,1
"2014-12-29",96.27488,95.82156,96.67253,0.06082,0.00266,8623.0,0,,1
"2014-12-30",96.80377,96.67153,96.95452,0.00386,0.00067,8637.0,0,,1
"2014-12-31",95.68940,94.69660,96.77553,0.51160,0.00770,8636.0,0,,1
