date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-12-01",96.60316,95.89564,97.64608,0.30200,0.00591,8640.0,0,99.72464,0
"2021-12-02",98.92189,97.64608,100.09667,0.52854,0.00782,8640.0,0,102.17700,0
"2021-12-03",100.14321,99.72658,100.36673,0.03475,0.00201,8640.0,0,103.60652,0
"2021-12-04",99.56545,99.42651,99.82660,0.01200,0.00118,8640.0,0,103.03324,0
"2021-12-05",99.24129,97.88614,99.87662,0.40781,0.00687,8640.0,0,102.49779,0
"2021-12-06",96.91782,96.16572,97.88614,0.21671,0.00501,8640.0,0,99.93333,0
"2021-12-07",95.98013,95.72560,96.59582,0.05488,0.00252,8640.0,0,98.95530,0
"2021-12-08",96.91428,96.60582,97.08594,0.01512,0.00132,8640.0,0,99.92850,0
"2021-12-09",96.59832,95.49554,96.87589,0.13232,0.00394,8511.0,0,99.66927,0
"2021-12-10",94.81972,94.48530,95.49554,0.06711,0.00279,8640.0,0,97.81409,0
"2021-12-11",96.14415,95.14546,97.30600,0.37013,0.00655,8636.0,0,99.21135,0
"2021-12-12",98.38794,97.30600,99.30648,0.33784,0.00625,8640.0,0,101.68891,0
"2021-12-13",99.32486,98.59631,99.60655,0.08395,0.00312,8640.0,0,102.79064,0
"2021-12-14",98.35300,98.12620,98.84637,0.03875,0.00212,8640.0,0,101.80918,0
"2021-12-15",99.41342,98.84637,99.66657,0.05551,0.00253,8640.0,0,102.87773,0
"2021-12-16",98.63558,98.20622,99.54654,0.17939,0.00456,8640.0,0,101.91594,0
"2021-12-17",98.35725,98.16621,98.60631,0.02436,0.00168,8640.0,0,101.49013,0
"2021-12-18",98.37086,98.15620,98.93639,0.04082,0.00217,8640.0,0,101.46212,0
"2021-12-19",99.34773,98.93639,99.54654,0.02063,0.00166,7513.0,0,102.42784,0
"2021-12-20",98.70109,98.36625,99.07642,0.05494,0.00299,6161.0,1,101.70334,1
"2021-12-21",98.71885,98.19621,99.27648,0.16519,0.00437,8640.0,0,101.76275,0
"2021-12-22",98.98532,98.45628,99.16645,0.02656,0.00175,8640.0,0,102.18026,0
"2021-12-23",97.98126,97.51605,98.67633,0.12852,0.00386,8640.0,0,101.15677,0
"2021-12-24",99.58785,98.67633,100.03665,0.17682,0.00452,8640.0,0,102.90076,0
"2021-12-25",99.13061,98.56630,99.97664,0.19911,0.00480,8640.0,0,102.32399,0
"2021-12-26",97.90734,96.72585,98.56630,0.43438,0.00709,8640.0,0,100.96725,0
"2021-12-27",97.54536,96.64583,98.73635,0.57006,0.00812,8640.0,0,100.50136,0
"2021-12-28",98.59841,98.23622,98.75635,0.01138,0.00115,8640.0,0,101.71553,0
"2021-12-29",97.50063,97.07594,98.23622,0.08781,0.00319,8640.0,0,100.49841,0
"2021-12-30",98.46167,98.17620,98.68633,0.01083,0.00138,5726.0,1,101.48519,1
"2021-12-31",,,,-0.00000,,0.0,1,,1
