date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2020-05-01",95.11474,94.92973,95.27972,0.00582,0.00082,8640.0,0,101.32693,0
"2020-05-02",94.60338,94.41975,95.05972,0.02564,0.00172,8640.0,0,100.68042,0
"2020-05-03",95.01300,94.56974,95.48971,0.05875,0.00268,8154.0,0,101.24394,0
"2020-05-04",95.86949,95.47971,96.17969,0.02198,0.00160,8640.0,0,102.26244,0
"2020-05-05",95.62605,95.45971,95.82970,0.01182,0.00117,8640.0,0,101.94619,0
"2020-05-06",95.53979,95.24972,95.64971,0.00981,0.00109,8236.0,0,101.79497,0
"2020-05-07",95.28797,95.16972,95.40971,0.00413,0.00069,8640.0,0,101.59346,0
"2020-05-08",95.64479,95.20972,95.85970,0.02723,0.00178,8640.0,0,102.15407,0
"2020-05-09",95.48836,95.28972,95.66970,0.01145,0.00118,8208.0,0,101.85821,0
"2020-05-10",95.48679,95.27972,95.75970,0.02615,0.00174,8640.0,0,101.89479,0
"2020-05-11",95.85001,95.64971,95.97969,0.00577,0.00082,8640.0,0,102.29702,0
"2020-05-12",95.85082,95.62971,96.01969,0.01593,0.00136,8640.0,0,102.25224,0
"2020-05-13",95.92275,95.44971,96.10969,0.02502,0.00170,8640.0,0,102.26841,0
"2020-05-14",94.92976,94.69974,95.44971,0.05272,0.00247,8640.0,0,101.13163,0
"2020-05-15",94.99363,94.53974,95.52971,0.11244,0.00361,8640.0,0,101.15879,0
"2020-05-16",95.88041,95.52971,96.06969,0.01701,0.00140,8640.0,0,102.10741,0
"2020-05-17",95.74864,95.58971,95.93969,0.01045,0.00110,8640.0,0,101.94205,0
"2020-05-18",95.69022,95.61970,95.82970,0.00263,0.00055,8640.0,0,101.86668,0
"2020-05-19",95.87567,95.75970,95.98969,0.00276,0.00057,8640.0,0,102.00211,0
"2020-05-20",95.99303,95.76970,96.19969,0.01565,0.00135,8640.0,0,102.06438,0
"2020-05-21",95.79133,95.43971,95.97969,0.02431,0.00168,8640.0,0,101.81762,0
"2020-05-22",95.51559,95.29971,95.65970,0.00871,0.00100,8640.0,0,101.51563,0
"2020-05-23",95.31882,95.10973,95.44971,0.01041,0.00110,8640.0,0,101.30561,0
"2020-05-24",95.06709,94.82973,95.17972,0.00773,0.00095,8640.0,0,101.02568,0
"2020-05-25",95.06225,94.84973,95.25971,0.00526,0.00078,8640.0,0,100.98830,0
"2020-05-26",95.18542,95.03973,95.30972,0.00557,0.00080,8640.0,0,101.12897,0
"2020-05-27",95.05522,94.93973,95.19972,0.00322,0.00061,8640.0,0,100.98084,0
"2020-05-28",95.07349,94.84973,95.21972,0.01103,0.00113,8640.0,0,101.06457,0
"2020-05-29",95.23431,94.84973,95.63971,0.04643,0.00232,8639.0,0,101.37668,0
"2020-05-30",95.95379,95.63971,96.25968,0.04166,0.00220,8640.0,0,102.18912,0
"2020-05-31",96.26432,95.95970,96.43968,0.01433,0.00129,8639.0,0,102.52161,0
