date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-11-01",79.20505,78.89550,79.45558,0.03660,0.00206,8640.0,0,103.47230,0
"2019-11-02",79.28600,78.93550,79.42558,0.01962,0.00151,8640.0,0,103.31936,0
"2019-11-03",78.65974,78.43542,78.95551,0.01897,0.00148,8640.0,0,102.00832,0
"2019-11-04",78.56940,78.43542,78.73547,0.00608,0.00084,8640.0,0,101.91375,0
"2019-11-05",78.80839,78.72547,78.93550,0.00306,0.00060,8640.0,0,101.93655,0
"2019-11-06",78.88007,78.72547,79.12553,0.01830,0.00146,8640.0,0,102.48917,0
"2019-11-07",79.32370,79.12553,79.44558,0.00805,0.00097,8640.0,0,103.53633,0
"2019-11-08",79.35711,79.21555,79.50559,0.00581,0.00082,8640.0,0,102.90684,0
"2019-11-09",79.15380,78.82548,79.35557,0.02557,0.00172,8640.0,0,102.29093,0
"2019-11-10",78.66389,78.34541,78.85549,0.01560,0.00134,8640.0,0,101.67530,0
"2019-11-11",79.34191,78.69546,79.61560,0.05160,0.00244,8640.0,0,104.07609,0
"2019-11-12",79.06172,78.46543,79.40557,0.07741,0.00299,8640.0,0,102.98210,0
"2019-11-13",78.53060,78.31541,78.71547,0.01532,0.00133,8640.0,0,101.69188,0
"2019-11-14",78.94518,78.71547,79.10553,0.00929,0.00104,8640.0,0,102.59487,0
"2019-11-15",78.84632,78.62545,78.95551,0.01039,0.00112,8223.0,0,102.14139,0
"2019-11-16",78.75672,78.54544,78.99551,0.02393,0.00166,8640.0,0,101.93030,0
"2019-11-17",79.02339,78.82548,79.11553,0.00481,0.00075,8640.0,0,102.50783,0
"2019-11-18",78.76511,78.45543,78.91550,0.01473,0.00131,8640.0,0,101.96929,0
"2019-11-19",77.87435,77.42527,78.46543,0.10069,0.00341,8640.0,0,100.60413,0
"2019-11-20",77.91215,77.49528,78.22539,0.04820,0.00236,8640.0,0,101.22928,0
"2019-11-21",78.36460,78.22539,78.45543,0.00312,0.00060,8640.0,0,102.41724,0
"2019-11-22",78.63584,78.34541,78.84549,0.02203,0.00160,8640.0,0,102.58838,0
"2019-11-23",79.04420,78.81548,79.20555,0.00700,0.00090,8640.0,0,102.86472,0
"2019-11-24",78.54758,77.93534,78.95551,0.10443,0.00348,8640.0,0,102.03905,0
"2019-11-25",77.74359,77.41526,77.96535,0.02849,0.00182,8640.0,0,101.47629,0
"2019-11-26",77.55396,77.45527,77.65530,0.00313,0.00060,8640.0,0,101.73322,0
"2019-11-27",77.39011,77.15522,77.58529,0.01832,0.00146,8640.0,0,101.42596,0
"2019-11-28",77.39459,77.23524,77.61529,0.00685,0.00089,8640.0,0,101.43837,0
"2019-11-29",77.32583,76.79516,77.74532,0.09354,0.00329,8640.0,0,101.43280,0
"2019-11-30",77.64622,76.84518,78.44542,0.25392,0.00542,8640.0,0,101.92798,0
