date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2022-02-01",78.02106,77.87457,78.12457,0.00415,0.00069,8630.0,0,102.26620,0
"2022-02-02",78.14617,77.86456,78.43457,0.03783,0.00209,8640.0,0,103.13608,0
"2022-02-03",78.48566,78.18457,78.85458,0.04127,0.00219,8640.0,0,103.39893,0
"2022-02-04",79.25340,78.85458,79.47459,0.02880,0.00183,8640.0,0,103.80868,0
"2022-02-05",78.82366,78.60457,79.23459,0.03708,0.00207,8640.0,0,102.86156,0
"2022-02-06",79.18696,78.69458,79.43459,0.02981,0.00186,8640.0,0,103.39134,0
"2022-02-07",79.38636,79.02459,79.57459,0.02645,0.00179,8233.0,0,103.88730,0
"2022-02-08",79.13577,78.94458,79.36459,0.01275,0.00121,8640.0,0,103.16844,0
"2022-02-09",79.08070,78.98458,79.15458,0.00138,0.00040,8639.0,0,102.71450,0
"2022-02-10",78.96843,78.57457,79.13459,0.02018,0.00153,8640.0,0,102.44261,0
"2022-02-11",78.74275,78.43457,79.27459,0.05698,0.00257,8640.0,0,102.46602,0
"2022-02-12",79.33309,79.15458,79.45459,0.00701,0.00090,8640.0,0,103.97431,0
"2022-02-13",79.22151,78.89458,79.31458,0.01175,0.00117,8640.0,0,103.49422,0
"2022-02-14",78.60532,77.84457,78.99458,0.13170,0.00390,8640.0,0,102.40047,0
"2022-02-15",77.62483,77.47456,77.85456,0.00922,0.00103,8640.0,0,100.78947,0
"2022-02-16",77.71702,77.47456,78.21457,0.03143,0.00191,8640.0,0,101.38962,0
"2022-02-17",78.57721,78.21457,78.71457,0.01105,0.00113,8640.0,0,102.87814,0
"2022-02-18",78.73889,78.42457,78.92458,0.01418,0.00128,8640.0,0,102.54084,0
"2022-02-19",78.65362,78.00456,78.95458,0.07639,0.00297,8640.0,0,102.23911,0
"2022-02-20",77.61537,77.16456,78.05457,0.07834,0.00301,8640.0,0,100.76451,0
"2022-02-21",77.28923,77.10455,77.53456,0.01672,0.00139,8639.0,0,101.50654,0
"2022-02-22",77.91329,77.52456,78.08457,0.02137,0.00183,6415.0,1,103.59736,1
"2022-02-23",78.00626,77.70456,78.26457,0.03105,0.00207,7244.0,0,104.00768,0
"2022-02-24",77.92153,77.70456,78.09457,0.01086,0.00127,6741.0,1,103.09105,1
"2022-02-25",78.53427,78.09457,78.76458,0.02889,0.00187,8246.0,0,103.68828,0
"2022-02-26",79.06597,78.65458,79.33459,0.02998,0.00205,7108.0,0,104.14991,0
"2022-02-27",79.34826,79.13459,79.44459,0.00856,0.00114,6624.0,1,104.21478,1
"2022-02-28",79.13616,78.85458,79.37459,0.02146,0.00178,6755.0,1,102.91326,1
