date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2015-06-01",98.04648,97.94955,98.17754,0.00255,0.00060,7148.0,0,,1
"2015-06-02",97.92249,97.82556,98.09854,0.00586,0.00082,8637.0,0,,1
"2015-06-03",97.98824,97.86156,98.10455,0.00392,0.00067,8637.0,0,,1
"2015-06-04",98.23215,98.03755,98.39653,0.00898,0.00102,8638.0,0,,1
"2015-06-05",97.73735,97.17462,98.07255,0.08333,0.00311,8637.0,0,,1
"2015-06-06",97.15371,96.89664,97.52259,0.02575,0.00173,8637.0,0,,1
"2015-06-07",97.82910,97.52259,98.06054,0.01891,0.00148,8638.0,0,,1
"2015-06-08",97.28074,96.75064,97.74557,0.10766,0.00353,8636.0,0,,1
"2015-06-09",96.44651,96.12070,96.87364,0.03982,0.00215,8636.0,0,,1
"2015-06-10",96.75359,96.30668,96.96563,0.03708,0.00207,8637.0,0,,1
"2015-06-11",96.86632,96.71665,97.08662,0.00596,0.00083,8636.0,0,,1
"2015-06-12",97.25070,96.90963,97.48459,0.02380,0.00166,8636.0,0,,1
"2015-06-13",97.03261,96.61966,97.37160,0.06310,0.00270,8637.0,0,,1
"2015-06-14",97.57394,97.37160,97.73057,0.00771,0.00094,8636.0,0,,1
"2015-06-15",97.57069,97.44659,97.70158,0.00337,0.00062,8636.0,0,,1
"2015-06-16",97.12791,96.71965,97.52559,0.06554,0.00275,8637.0,0,,1
"2015-06-17",97.60429,96.92563,97.94955,0.09401,0.00330,8636.0,0,,1
"2015-06-18",97.63569,97.19061,97.87456,0.03895,0.00212,8636.0,0,,1
"2015-06-19",97.10974,96.92063,97.37960,0.01088,0.00112,8637.0,0,,1
"2015-06-20",97.68605,97.37760,97.85756,0.01259,0.00121,8637.0,0,,1
"2015-06-21",96.79007,96.31167,97.52159,0.16092,0.00432,8637.0,0,,1
"2015-06-22",96.95723,96.42667,97.28060,0.06881,0.00282,8636.0,0,,1
"2015-06-23",96.97386,96.39567,97.45759,0.11367,0.00363,8637.0,0,,1
"2015-06-24",97.10342,96.60866,97.34660,0.04630,0.00232,8637.0,0,,1
"2015-06-25",97.43110,97.29160,97.57659,0.00623,0.00085,8636.0,0,,1
"2015-06-26",97.41093,97.28561,97.57458,0.00474,0.00074,8637.0,0,,1
"2015-06-27",97.79236,97.57458,97.96556,0.00900,0.00102,8636.0,0,,1
"2015-06-28",96.89205,96.40067,97.78757,0.21096,0.00494,8636.0,0,,1
"2015-06-29",96.79383,96.56466,97.07962,0.02312,0.00164,8637.0,0,,1
"2015-06-30",97.29496,97.07162,97.45759,0.00848,0.00099,8635.0,0,,1
