date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-07-01",,,,-0.00000,,0.0,1,,1
"2019-07-02",,,,-0.00000,,0.0,1,,1
"2019-07-03",,,,-0.00000,,0.0,1,,1
"2019-07-04",,,,-0.00000,,0.0,1,,1
"2019-07-05",,,,-0.00000,,0.0,1,,1
"2019-07-06",,,,-0.00000,,0.0,1,,1
"2019-07-07",,,,-0.00000,,0.0,1,,1
"2019-07-08",,,,-0.00000,,0.0,1,,1
"2019-07-09",,,,-0.00000,,0.0,1,,1
"2019-07-10",,,,-0.00000,,0.0,1,,1
"2019-07-11",,,,-0.00000,,0.0,1,,1
"2019-07-12",,,,-0.00000,,0.0,1,,1
"2019-07-13",,,,-0.00000,,0.0,1,,1
"2019-07-14",,,,-0.00000,,0.0,1,,1
"2019-07-15",,,,-0.00000,,0.0,1,,1
"2019-07-16",,,,-0.00000,,0.0,1,,1
"2019-07-17",,,,-0.00000,,0.0,1,,1
"2019-07-18",,,,-0.00000,,0.0,1,,1
"2019-07-19",,,,-0.00000,,0.0,1,,1
"2019-07-20",,,,-0.00000,,0.0,1,,1
"2019-07-21",,,,-0.00000,,0.0,1,,1
"2019-07-22",,,,-0.00000,,0.0,1,,1
"2019-07-23",,,,-0.00000,,0.0,1,,1
"2019-07-24",,,,-0.00000,,0.0,1,,1
"2019-07-25",,,,-0.00000,,0.0,1,,1
"2019-07-26",90.86252,90.81883,90.89909,0.00033,0.00041,1934.0,1,100.26581,1
"2019-07-27",90.97684,90.71852,91.42073,0.05120,0.00243,8640.0,0,100.45797,0
"2019-07-28",91.59052,91.41069,91.73171,0.00706,0.00093,8143.0,0,101.24927,0
"2019-07-29",91.76422,91.73171,91.80193,0.00024,0.00018,7554.0,0,101.44018,0
"2019-07-30",91.60492,91.46085,91.76180,0.00797,0.00106,7109.0,0,101.14936,0
"2019-07-31",91.12596,90.77871,91.46085,0.03543,0.00203,8640.0,0,100.59464,0
