date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2015-11-01",97.28124,97.11784,97.63286,0.01132,0.00114,8637.0,0,,0
"2015-11-02",97.64286,97.42786,97.82286,0.00917,0.00103,8636.0,0,,0
"2015-11-03",97.97153,97.77387,98.18487,0.01666,0.00139,8637.0,0,102.27903,0
"2015-11-04",98.32755,98.18087,98.46388,0.00619,0.00085,8638.0,0,102.54708,0
"2015-11-05",98.17027,97.82586,98.36188,0.02697,0.00177,8636.0,0,102.34469,0
"2015-11-06",97.50772,97.07685,97.93087,0.05242,0.00246,8636.0,0,101.63024,0
"2015-11-07",97.61772,97.44386,97.91787,0.01377,0.00126,8638.0,0,101.79513,0
"2015-11-08",98.48530,97.90686,98.83589,0.06544,0.00275,8636.0,0,102.81955,0
"2015-11-09",98.60442,98.31688,98.75989,0.01195,0.00118,8636.0,0,102.99571,0
"2015-11-10",97.57437,96.99685,98.42088,0.17937,0.00456,8636.0,0,101.87984,0
"2015-11-11",97.20326,96.99984,97.44585,0.02190,0.00159,8636.0,0,101.44511,0
"2015-11-12",96.72093,95.98282,97.41585,0.24438,0.00532,8637.0,0,100.94852,0
"2015-11-13",96.68911,96.16982,97.16485,0.04021,0.00216,8637.0,0,100.89741,0
"2015-11-14",97.78995,97.10885,98.29988,0.11437,0.00364,8636.0,0,102.12115,0
"2015-11-15",98.44305,98.29888,98.61889,0.00797,0.00096,8636.0,0,102.77944,0
"2015-11-16",98.32907,98.17488,98.47188,0.00653,0.00087,8636.0,0,102.61776,0
"2015-11-17",98.47899,98.22687,98.71488,0.02595,0.00173,8636.0,0,102.77644,0
"2015-11-18",98.46949,98.03887,98.70589,0.04759,0.00235,8637.0,0,102.76634,0
"2015-11-19",97.52279,97.08085,98.04287,0.06859,0.00282,8638.0,0,101.69880,0
"2015-11-20",97.83809,97.31485,98.16687,0.06186,0.00268,8637.0,0,102.14318,0
"2015-11-21",97.90276,97.16785,98.21487,0.11627,0.00367,8637.0,0,102.28516,0
"2015-11-22",97.24276,96.91784,97.53686,0.03616,0.00205,8638.0,0,101.58277,0
"2015-11-23",97.71921,97.40485,97.98087,0.03250,0.00194,8638.0,0,102.16607,0
"2015-11-24",98.27570,97.94387,98.70088,0.04626,0.00231,8636.0,0,102.66250,0
"2015-11-25",99.21256,98.70189,99.54790,0.06263,0.00269,8636.0,0,103.65622,0
"2015-11-26",99.61619,99.41290,99.79992,0.01268,0.00121,8636.0,0,104.01533,0
"2015-11-27",99.00963,98.46088,99.44690,0.09461,0.00331,8636.0,0,103.32053,0
"2015-11-28",98.10029,97.80886,98.50088,0.03474,0.00201,8636.0,0,102.32621,0
"2015-11-29",97.96118,97.83386,98.13787,0.00627,0.00085,8636.0,0,102.24813,0
"2015-11-30",98.32906,98.13787,98.48888,0.00868,0.00100,8637.0,0,102.74185,0
