date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2016-05-01",2.09,0.00,8.63,1.31,0.00,86377.0,0
"2016-05-02",1.49,0.00,6.21,0.83,0.00,86376.0,0
"2016-05-03",0.98,0.00,5.05,0.40,0.00,86373.0,0
"2016-05-04",1.87,0.01,8.65,1.17,0.00,86373.0,0
"2016-05-05",2.89,0.01,11.57,2.37,0.01,86372.0,0
"2016-05-06",2.53,0.00,11.40,2.00,0.00,86373.0,0
"2016-05-07",1.93,0.00,8.50,1.12,0.00,86377.0,0
"2016-05-08",2.80,0.01,16.85,4.88,0.01,86370.0,0
"2016-05-09",3.18,0.00,14.66,4.18,0.01,86370.0,0
"2016-05-10",2.45,0.00,9.33,1.74,0.00,86379.0,0
"2016-05-11",2.43,0.00,9.66,1.45,0.00,86372.0,0
"2016-05-12",1.94,0.00,7.21,0.95,0.00,86375.0,0
"2016-05-13",2.04,0.00,10.31,1.68,0.00,86373.0,0
"2016-05-14",2.18,0.00,10.82,1.79,0.00,85450.0,0
"2016-05-15",3.49,0.00,14.41,4.63,0.01,85442.0,0
"2016-05-16",4.09,0.00,19.30,5.37,0.01,86372.0,0
"2016-05-17",2.71,0.00,14.10,3.08,0.01,86373.0,0
"2016-05-18",1.80,0.00,7.89,1.05,0.00,86373.0,0
"2016-05-19",1.24,0.00,9.26,0.96,0.00,86371.0,0
"2016-05-20",2.03,0.00,11.47,1.72,0.00,86296.0,0
"2016-05-21",1.71,0.00,7.14,0.93,0.00,86373.0,0
"2016-05-22",1.22,0.00,7.37,0.66,0.00,86374.0,0
"2016-05-23",1.77,0.00,9.27,1.35,0.00,86376.0,0
"2016-05-24",1.87,0.00,8.68,1.36,0.00,86373.0,0
"2016-05-25",1.92,0.00,13.63,2.19,0.01,86377.0,0
"2016-05-26",1.66,0.00,7.70,0.81,0.00,86371.0,0
"2016-05-27",1.64,0.00,10.31,1.50,0.00,86373.0,0
"2016-05-28",1.75,0.01,7.77,1.06,0.00,86374.0,0
"2016-05-29",1.69,0.00,7.28,1.00,0.00,86376.0,0
"2016-05-30",1.48,0.00,7.21,0.98,0.00,86373.0,0
"2016-05-31",2.07,0.00,10.20,1.72,0.00,86379.0,0
