date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-12-01",1.16,0.00,3.95,0.32,0.00,86375.0,0
"2017-12-02",1.60,0.01,6.37,0.73,0.00,86374.0,0
"2017-12-03",1.45,0.01,8.12,0.72,0.00,86366.0,0
"2017-12-04",2.19,0.00,9.08,0.81,0.00,86374.0,0
"2017-12-05",1.75,0.00,6.98,0.56,0.00,86374.0,0
"2017-12-06",2.19,0.00,10.76,1.90,0.00,86372.0,0
"2017-12-07",2.67,0.02,9.00,1.36,0.00,86372.0,0
"2017-12-08",2.56,0.00,9.14,1.74,0.00,86372.0,0
"2017-12-09",2.72,0.01,13.91,2.39,0.01,86372.0,0
"2017-12-10",2.02,0.00,8.58,0.93,0.00,86370.0,0
"2017-12-11",1.60,0.00,5.65,0.48,0.00,86372.0,0
"2017-12-12",3.15,0.10,17.07,4.31,0.01,86373.0,0
"2017-12-13",2.23,0.01,8.11,0.93,0.00,86373.0,0
"2017-12-14",2.14,0.03,7.80,0.64,0.00,58794.0,1
"2017-12-15",1.76,0.01,8.34,0.95,0.00,86372.0,0
"2017-12-16",1.70,0.00,6.53,0.74,0.00,86288.0,0
"2017-12-17",1.80,0.00,7.22,0.77,0.00,86372.0,0
"2017-12-18",1.88,0.01,7.74,0.94,0.00,86370.0,0
"2017-12-19",1.66,0.00,6.74,0.83,0.00,86371.0,0
"2017-12-20",2.22,0.00,12.69,2.94,0.01,86376.0,0
"2017-12-21",2.16,0.02,8.39,1.63,0.00,86372.0,0
"2017-12-22",1.57,0.00,6.42,0.65,0.00,86376.0,0
"2017-12-23",1.99,0.00,11.20,2.04,0.00,86369.0,0
"2017-12-24",2.42,0.04,11.10,1.44,0.00,86265.0,0
"2017-12-25",2.22,0.00,8.63,1.21,0.00,86372.0,0
"2017-12-26",2.59,0.02,8.11,0.92,0.00,86269.0,0
"2017-12-27",2.11,0.01,8.27,1.10,0.00,86369.0,0
"2017-12-28",2.94,0.01,10.46,1.68,0.00,86375.0,0
"2017-12-29",2.64,0.03,9.17,1.51,0.00,86376.0,0
"2017-12-30",1.57,0.01,7.22,0.77,0.00,86372.0,0
"2017-12-31",1.74,0.00,5.16,0.65,0.00,86374.0,0
