date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-10-01",1.80,0.00,10.44,1.24,0.00,86376.0,0
"2020-10-02",1.25,0.00,7.90,0.79,0.00,86364.0,0
"2020-10-03",1.42,0.00,7.01,0.61,0.00,86371.0,0
"2020-10-04",1.21,0.00,4.54,0.33,0.00,86367.0,0
"2020-10-05",1.38,0.00,5.38,0.56,0.00,81593.0,0
"2020-10-06",1.65,0.01,9.18,1.10,0.00,86371.0,0
"2020-10-07",2.22,0.00,18.30,2.26,0.01,77875.0,0
"2020-10-08",3.26,0.00,12.85,3.31,0.01,73028.0,0
"2020-10-09",1.60,0.00,8.64,0.84,0.00,86366.0,0
"2020-10-10",2.77,0.00,13.31,3.14,0.01,86374.0,0
"2020-10-11",2.27,0.00,11.02,1.89,0.00,86367.0,0
"2020-10-12",2.13,0.01,10.49,1.22,0.00,86372.0,0
"2020-10-13",2.53,0.03,10.86,1.75,0.00,86370.0,0
"2020-10-14",2.27,0.00,10.03,1.44,0.00,86370.0,0
"2020-10-15",2.18,0.00,13.99,3.29,0.01,86365.0,0
"2020-10-16",2.21,0.00,12.84,1.97,0.00,86368.0,0
"2020-10-17",2.59,0.00,13.53,2.66,0.01,86375.0,0
"2020-10-18",1.46,0.00,8.40,1.47,0.00,86367.0,0
"2020-10-19",1.06,0.00,4.66,0.38,0.00,86368.0,0
"2020-10-20",1.40,0.00,7.41,0.89,0.00,83358.0,0
"2020-10-21",1.57,0.00,11.69,1.89,0.00,86372.0,0
"2020-10-22",1.33,0.00,8.10,1.04,0.00,67930.0,1
"2020-10-23",1.39,0.00,5.80,0.53,0.00,86374.0,0
"2020-10-24",1.94,0.00,9.32,1.37,0.00,86371.0,0
"2020-10-25",1.79,0.00,10.76,1.68,0.00,86377.0,0
"2020-10-26",1.55,0.01,6.17,0.64,0.00,86372.0,0
"2020-10-27",1.38,0.00,8.23,0.87,0.00,86368.0,0
"2020-10-28",0.89,0.00,4.87,0.40,0.00,85471.0,0
"2020-10-29",1.09,0.00,8.47,0.75,0.00,86377.0,0
"2020-10-30",2.47,0.00,11.84,2.15,0.00,86378.0,0
"2020-10-31",1.43,0.00,5.56,0.63,0.00,86370.0,0
