date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-06-01",1.82,0.00,8.64,1.19,0.00,86378.0,0
"2020-06-02",2.62,0.00,7.89,1.31,0.00,86374.0,0
"2020-06-03",2.82,0.01,10.54,2.05,0.00,86373.0,0
"2020-06-04",3.38,0.01,12.04,1.78,0.00,86372.0,0
"2020-06-05",2.68,0.00,10.87,2.51,0.01,86376.0,0
"2020-06-06",2.73,0.00,12.80,4.74,0.01,86373.0,0
"2020-06-07",3.99,0.01,14.13,4.63,0.01,86370.0,0
"2020-06-08",3.35,0.00,14.44,3.73,0.01,86372.0,0
"2020-06-09",2.92,0.00,9.04,1.73,0.00,86373.0,0
"2020-06-10",3.33,0.00,9.18,1.77,0.00,86374.0,0
"2020-06-11",3.18,0.01,7.28,1.60,0.00,86373.0,0
"2020-06-12",2.48,0.00,13.58,3.40,0.01,86370.0,0
"2020-06-13",3.04,0.00,13.26,3.20,0.01,86374.0,0
"2020-06-14",2.78,0.00,9.95,2.81,0.01,86375.0,0
"2020-06-15",2.92,0.01,11.46,2.15,0.00,86376.0,0
"2020-06-16",2.83,0.00,10.90,3.63,0.01,86373.0,0
"2020-06-17",2.62,0.00,10.54,3.47,0.01,86374.0,0
"2020-06-18",3.28,0.01,9.63,1.76,0.00,86373.0,0
"2020-06-19",3.13,0.00,9.67,1.79,0.00,86374.0,0
"2020-06-20",3.33,0.00,9.60,1.96,0.00,86375.0,0
"2020-06-21",3.17,0.00,9.94,2.20,0.01,86379.0,0
"2020-06-22",2.92,0.00,9.69,1.97,0.00,86278.0,0
"2020-06-23",2.93,0.03,8.84,1.28,0.00,86373.0,0
"2020-06-24",2.93,0.00,8.97,1.48,0.00,86280.0,0
"2020-06-25",3.00,0.01,9.46,1.48,0.00,86372.0,0
"2020-06-26",2.73,0.00,9.20,2.22,0.01,86376.0,0
"2020-06-27",2.95,0.00,14.64,1.86,0.00,86375.0,0
"2020-06-28",2.32,0.00,10.45,2.42,0.01,86374.0,0
"2020-06-29",2.32,0.00,9.36,1.98,0.00,86371.0,0
"2020-06-30",2.89,0.00,8.10,1.65,0.00,86373.0,0
