uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"39b22808-b762-4dfe-8a11-cf285aa7401b","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.863969,"WGS84",20.15,144.8,0.3,"tower","evergreenForest","GUAN_042","31.1.10","2020-10-01",1,"GUAN_042.1.2020","NEON.DOC.014042vK","Y","CODI8","Coccoloba diversifolia Jacq.","species","Polygonaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"5ff805a1-b1c4-4cb3-a2f7-20ac53034188","GUAN_048.basePlot.div","D04","GUAN",17.969110,-66.864276,"WGS84",20.12,130.1,0.1,"tower","evergreenForest","GUAN_048","32","2020-10-01",1,"GUAN_048.1.2020","NEON.DOC.014042vK","Y","EXCA","Exostema caribaeum (Jacq.) Schult.","species","Rubiaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"b8330acc-1690-4240-9e06-346e05f01abb","GUAN_048.basePlot.div","D04","GUAN",17.969110,-66.864276,"WGS84",20.12,130.1,0.1,"tower","evergreenForest","GUAN_048","40.1.10","2020-10-01",1,"GUAN_048.1.2020","NEON.DOC.014042vK","Y","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"e67cd432-4569-4b1b-b72b-a221ae35adca","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","41","2020-10-01",1,"GUAN_009.1.2020","NEON.DOC.014042vK","Y","EULI","Eugenia ligustrina (Sw.) Willd.","species","Myrtaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"859e7560-fa81-4192-9581-cd5fe067fd6b","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","40.1.10","2020-10-01",1,"GUAN_009.1.2020","NEON.DOC.014042vK","Y","PROSOSPP","Prosopis spp.","genus","Fabaceae","I",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"5f26c31b-cbe2-4e14-b2f9-e8fa849da39c","GUAN_048.basePlot.div","D04","GUAN",17.969110,-66.864276,"WGS84",20.12,130.1,0.1,"tower","evergreenForest","GUAN_048","40.3.10","2020-10-01",1,"GUAN_048.1.2020","NEON.DOC.014042vK","Y","TIRE","Tillandsia recurvata (L.) L.","species","Bromeliaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"0abcaa08-feaf-4a59-ac6a-28c3096155b8","GUAN_048.basePlot.div","D04","GUAN",17.969110,-66.864276,"WGS84",20.12,130.1,0.1,"tower","evergreenForest","GUAN_048","31","2020-10-01",1,"GUAN_048.1.2020","NEON.DOC.014042vK","Y","LELE10","Leucaena leucocephala (Lam.) de Wit","species","Fabaceae","I",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"40d5153c-1b21-4264-b23e-7914f592850c","GUAN_048.basePlot.div","D04","GUAN",17.969110,-66.864276,"WGS84",20.12,130.1,0.1,"tower","evergreenForest","GUAN_048","32","2020-10-01",1,"GUAN_048.1.2020","NEON.DOC.014042vK","Y","HEJA","Helicteres jamaicensis Jacq.","species","Sterculiaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"6da5eebb-20c4-4a01-bdf8-ef76eb7dedbe","GUAN_009.basePlot.div","D04","GUAN",17.979430,-66.867833,"WGS84",20.10,114.1,0.1,"distributed","evergreenForest","GUAN_009","40","2020-10-01",1,"GUAN_009.1.2020","NEON.DOC.014042vK","Y","HEAN5","Heliotropium angiospermum Murray","species","Boraginaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
"cb5da9ca-b27e-4dbd-bbe4-0b514e6716c0","GUAN_042.basePlot.div","D04","GUAN",17.970725,-66.863969,"WGS84",20.15,144.8,0.3,"tower","evergreenForest","GUAN_042","32.2.10","2020-10-01",1,"GUAN_042.1.2020","NEON.DOC.014042vK","Y","STEM3","Stigmaphyllon emarginatum (Cav.) A. Juss.","species","Malpighiaceae","N",,,,,,"Y",,"0000-0001-5314-0662","0000-0002-6589-9569","OK",,"OK - no known exceptions"
