uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,targetTaxaPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,additionalSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"cc0a8a6a-dd1f-4610-99da-a1cf7351c0d9","YELL_013.basePlot.div","D12","YELL",44.972918,-110.542179,"WGS84",20.10,2031.5,0.1,"distributed","shrubScrub","YELL_013","31.1.10","2021-08-05",1,"YELL_013.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"c84866db-a21c-4259-96f8-242e7e44bcc2","YELL_025.basePlot.div","D12","YELL",44.966541,-110.503423,"WGS84",20.10,2024.6,0.1,"distributed","grasslandHerbaceous","YELL_025","32.4.10","2021-08-05",1,"YELL_025.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"3ec49b8c-5f4e-4720-a7f3-5b617624eacd","YELL_013.basePlot.div","D12","YELL",44.972918,-110.542179,"WGS84",20.10,2031.5,0.1,"distributed","shrubScrub","YELL_013","31","2021-08-05",1,"YELL_013.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"7352c866-6def-4e36-a3b8-dddf40ea4c9f","YELL_013.basePlot.div","D12","YELL",44.972918,-110.542179,"WGS84",20.10,2031.5,0.1,"distributed","shrubScrub","YELL_013","32.2.10","2021-08-05",1,"YELL_013.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"559b569c-4f65-41a8-95fb-8f5f65e1a853","YELL_026.basePlot.div","D12","YELL",44.939789,-110.648534,"WGS84",20.10,2122.2,0.1,"distributed","evergreenForest","YELL_026","40.3.10","2021-08-05",1,"YELL_026.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"b51ee9c7-2f26-43e9-8c37-9565363e53d1","YELL_026.basePlot.div","D12","YELL",44.939789,-110.648534,"WGS84",20.10,2122.2,0.1,"distributed","evergreenForest","YELL_026","40","2021-08-05",1,"YELL_026.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"45fd2d58-84ed-4bd5-8773-1d38dbbe82d2","YELL_026.basePlot.div","D12","YELL",44.939789,-110.648534,"WGS84",20.10,2122.2,0.1,"distributed","evergreenForest","YELL_026","32","2021-08-05",1,"YELL_026.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"522476e9-4710-40b6-8c05-2193a548359a","YELL_025.basePlot.div","D12","YELL",44.966541,-110.503423,"WGS84",20.10,2024.6,0.1,"distributed","grasslandHerbaceous","YELL_025","41.4.10","2021-08-05",1,"YELL_025.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"703edf75-1d48-497d-900d-8c939db37766","YELL_013.basePlot.div","D12","YELL",44.972918,-110.542179,"WGS84",20.10,2031.5,0.1,"distributed","shrubScrub","YELL_013","32.4.10","2021-08-05",1,"YELL_013.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
"fdf17f57-f1d3-4943-91af-e42f30a3e141","YELL_013.basePlot.div","D12","YELL",44.972918,-110.542179,"WGS84",20.10,2031.5,0.1,"distributed","shrubScrub","YELL_013","40","2021-08-05",1,"YELL_013.1.2021","NEON.DOC.014042vL",,,,,,,,,,,,,"Sampling impractical record","0000-0002-3973-0882",,"logistical",,
